User_Id,content,created_at
329,"Apa beda dari GPU dan CPU, dan kenapa ada CPU yang sudah include dengan GPU?",52:10.0
329,Apa yang membuat alamat semesta menjadi sangat mengembang? (teori big bang),54:36.0
329,Kenapa orang yang sudah menginjak usia 35+ lebih rentan terkena penyakit?,57:07.0
329,Jika grafitasi dapat memodifikasi waktu. Kenapa kita tidak mengembangkan teknologi magnet agar dapat  memodifikasi waktu?,59:15.0
329,Apa asal dari bahasa?,01:12.0
329,Apa asal dari bahasa?,01:24.0
394,Apakahbhanya perasaan saya jika musik diera taun 2000 kebawah lagunya lebih enak dinikmati daripada lagu zaman sekarang?,06:42.0
388,Apa yang membuat orang takut dengan ulat?,34:55.0
388,Benarkah suka makan kerupuk bisa menyebabkan kegemukan?,48:15.0
388,Makanan apa yang cocok untuk menghilangkan pedas?,50:39.0
388,Apakah mandi pagi memberikan efek bagi kesehatan?,57:25.0
388,Adakah dampaknya jika setalah makan-makanan panas lalu minum air es?,59:34.0
388,Kenapa buah manggis  ratu buah?,01:21.0
529,Bahaya apakah yang akan timbul pada kebiasaan makan malam,02:51.0
388,Apa dampak positif dari perkembangan IPTEK?,23:27.0
455,Apa yang kita dapetin dari film milea suara dilan?,56:29.0
455,Apa yang kita petik dari film fantasy island?,00:44.0
455,Menurut kalian mencari kerja dengan memanfaatkan orang dalam apakah itu pekerjaan halal atau akan menjadi tidak halal?,07:20.0
455,Apa itu krowil komunitas?,08:40.0
455,Apa tugas bendahara yang ada di komunitas?,09:08.0
455,Apa saja tugas humas yang ada di komunitas?,09:23.0
455,Apa saja tugas team jalan dalam suatu komunitas?,10:52.0
455,Apakah pendapat kalian tentang team Persija Jakarta yang sekarang?,11:30.0
455,Apa saran untuk team Persija Jakarta yang sekarang?,12:56.0
455,Apa pendapat kalian tentang team Persela Lamongan yang sekarang?,13:15.0
455,Apa pendapat Anda tentang team Madura united?,13:48.0
455,Apa saran untuk team Arema FC?,14:08.0
394,Bagaimana menurutmu tentang kartun masha and the bear?,34:25.0
589,Pernah baca trilogy Crazy Rich Asian? Apakah bacanya hatus urut atau boleh acak? Mengapa kalian suka?,44:04.0
388,Apa judul buku yang sangat menginspirasi kalian?,56:12.0
610,Apa pendapat anda mengenai tangan di atas lebih baik dari tangan dibawah?,52:43.0
589,Siapakah tokoh nasional/internasional yang menginspirasi kalian?,41:18.0
589,Punya guilty pleasure? Apakah itu?,25:49.0
394,Apa perbedaan narasi dan deskripsi?,35:39.0
394,Benarkah perempuan lebih teliti daripada laki-laki?,37:28.0
604,Bagaimana cara untuk mengetahui sifat seseorang,47:18.0
604,Apa yang menyebabkan seseorang itu merasa bosan dengan suasana?,48:21.0
481,Bagaimana mengasah teknik berpikir?,01:19.0
384,Apa tujuan kalian bergabung dengan Philoit ?,15:14.0
394,Apakah benar makan coklat membuat kita bahagia?,03:14.0
394,Siapa vladimir putin?,35:43.0
481,Bagaimana cara menghitung PTKP?,45:04.0
589,Menurutmu kenapa budaya telat masih langgeng?,49:17.0
589,Berapa jumlah buku yang kalian baca dalam setahun?,50:34.0
394,Mengapa jika ingin menjadi pemimpin daerah harus melaporkan jumlah kekayaanny?,56:31.0
394,Bagaimana ciri bakso yang memakai formalin/boraks?,09:42.0
481,Rekomendasiin cerita di wattpad yang rame dong?,05:14.0
481,Bagaimana rasanya berkuliah di luar kota?,39:58.0
527,Lebih baik menempuh pendidikan di sekolah umum atau home schooling? Mengapa?,54:12.0
481,Bagaimana rasanya berkunjung ke luar negeri?,25:46.0
589,Apa alasan orang melakukan body shaming?,05:46.0
589,Menurut kalian pendidikan calon pasangan itu penting tidak?,17:49.0
481,Bagaimana teknik wawancara kerja yang baik?,22:27.0
589,"Menurutmu bagaimana cara meningkatkan kualitas SDM di Indonesia, agar angka pengangguran dan kemiskinan menurun?",39:45.0
394,Bagaimana partisipasimu dalam menjaga lingkungan sekitar dari pencemaran?,20:39.0
394,Menurutmu siapa penyanyi Indonesia terbaik?,21:32.0
394,Kalian lebih suka ada apa dengan cinta 1 atau ada apa dengan cinta 2?,36:05.0
481,Bagaimana cara mendapatkan kuota internet gratis?,02:23.0
481,Bagaimana cara menciptakan diskusi interaktif?,57:27.0
394,Bagaimana cara paling efektif menabung dirumah(agar tidak tergoda mengambil)?,09:07.0
456,bagaimana cara mengatasi rasa bodo amat?,42:32.0
394,Bagaimana perasaanmu saat kamu menulis dan jadi sebuah cerita kemudian lupa menyimpan dan akhirnya hilang?,11:00.0
329,"Apa kegunaan point Magnitude, dalam mengukur gempa?",19:18.0
329,"Kenapa kita menggunakan lajur kiri, untuk lalu lintas?",19:51.0
329,Apa alasan Indonesia belum meminang kapal induk?,20:28.0
329,Kenapa Indonesia tidak membuat senjata Nuklir?,21:06.0
329,Kapan sikat gigi ditemukan? Untuk apa?,22:49.0
329,Kenapa sebagian orang percaya Atlantis? Selain dari karena ahli filsafat Yunani Plato.,23:46.0
329,Sebaiknya bagaimana media massa bekerja?,24:31.0
329,Kenapa hacker selalu di ibaratkan dengan orang bertopeng?,26:21.0
329,Mengapa perfilman di Indonesia sering plagiat?,26:53.0
329,"Sejauh apa kamu pernah berkendara tanpa henti?
Kalo boleh di hitung secara (KM)",27:56.0
481,Bagaimana cara membaca situasi?,56:40.0
329,Kapan baterai di temukan?,02:34.0
329,Kenapa Tenaga surya belum di manfaatkan secara massal?,03:09.0
481,"Menurut kalian, perempuan yang menyatakan perasaannya lebih dulu ke lelaki gimana sih?",35:13.0
481,Bagaimana cara memperkuat daya ingat?,44:22.0
394,"Apa yang dimaksud dengan reduce,?",56:41.0
394,Metode kuantitatif itu seperti apa?,25:57.0
596,bagaimana cara kita agar menjadi pribadi yang rajin membaca?,58:31.0
596,Mengapa kita harus memperhatikan penampilan?,01:12.0
596,"Bagaimana menurut kalian tentang film ""2 ulama"" ?",02:38.0
596,"Bagaimana menurut kalian tentang film ""milea""?",04:07.0
596,Apakah penyebab cegukan?,06:03.0
596,apakah yang anda ketahui tentang penyakit mental?,12:14.0
481,Bagaimana mengurangi sifat ceroboh?,51:08.0
481,Mengapa film di Indonesia sangat dramatis?,59:58.0
481,Apa saja tindakan buruk yang pernah dilakukan customer ojek online kepada driver?,31:20.0
481,Bagaimana cara mengecek kredibilitas psikolog?,08:48.0
394,Apakah tumbuhan memberikan manfaat ekonomi?,08:49.0
442,Bagaimana pendapatmu mengenai kasus Dedi Susanto?,23:28.0
481,Apa saja fakta psikologi yang mengagumkan?,53:39.0
394,Apa beda bebek alabio dengan bebek biasa?,08:08.0
481,Apakah benar jika sistem keamanan google mengenai data pribadi masih minim?,39:44.0
481,Apa saja proyek arsitektur paling mengagumkan?,05:54.0
394,"Camilan untuk anak yang murah, sehat dan cepat dam penyajiannya. Kira-kira apa ya?",20:19.0
394,Bagaimana cara menulis daftar pustaka secar benar?,30:12.0
481,Apa quotes yang paling kamu ingat?,34:59.0
394,Mengapa serangga tomcat meresahkan?,01:20.0
394,Apa itu fermentasi,33:00.0
394,Apa arti pekerjaan menurutmu?,40:40.0
380,Bagaimana cara mempresentasikan suatu materi dengan mengagumkan?,08:55.0
380,"Menurut kalian, apa sih agama itu?",09:23.0
380,"Menurut kalian, mitos atau fakta seseorang yang lahir prematur itu cerdas?",10:00.0
380,Apa masalah belajar yang endemik terjadi pada pelajar Indonesia?,10:39.0
380,Bagaimana resep membuat nasi goreng sehat?,11:06.0
380,Apa saja minuman-minuman yang dapat menambah berat badan namun tetap sehat?,11:46.0
380,Siapa saja psikolog-psikolog Muslim yang terkenal?,12:29.0
380,Sebutkan rekomendasi film yang bagus banget buat ditonton!,13:04.0
380,Apa saja link atau website yang kalian ketahui untuk menjual tulisan karya sendiri?,13:48.0
380,Bagaimana pendapat kalian kebudayaan yang ada di Indonesia?,15:03.0
380,Bagaimana pelajaran yang bisa diambil dari film dilan?,17:04.0
380,Apa pelajaran yang bisa diambil dari film Iqra' my universe?,26:04.0
481,Negara apa saja yang termasuk ekonomi terbesar dunia?,35:45.0
168,Bagaimana menurut kamu mengenai rencana pembangunan terowongan istiqlal-katedral ? baik/buruk ? perlukah ?,45:22.0
169,GOPAY bisa dipakai untuk membayar SPP sekolah. bagaimana respon kamu akan hal ini ?,48:37.0
394,Penyakit apa yang sering munculnsaat musim hujan?,26:52.0
394,Kenapa saat musim hujan kita jadi sering buang air kecil?,57:50.0
388,Apa yang menyebabkan orang menyukai belanja online?,24:57.0
388,Bagaimana caranya meningkatkan kedisiplinan?,25:29.0
388,Lebih suka minuman yang panas atau dingin?,26:19.0
388,Bagaimana cara mengatasi anak yang sulit makan?,27:06.0
388,Apa yang harus dilakukan untuk meningkatkan rasa percaya diri?,27:59.0
388,Jika membeli makanan lebih suka makan di tempat atau dibawa pulang?,56:30.0
388,Apa keuntungan menanaman sayuran dengan sistem hidroponik?,58:53.0
388,Lebih suka membaca buku fiksi atau nonfiksi?,07:37.0
388,Apakah dampaknya jika setelah makan langsung tidur?,24:56.0
388,Lebih suka ayam goreng atau ayam bakar?,31:21.0
481,Apa fakta mengagumkan tentang China?,54:25.0
592,Apa yang kamu lakukan jika kamu sedang dilanda rindu?,32:16.0
592,"jika kamu hanya diberi 2 hari cuti, ingin liburan kemana?",54:30.0
481,Apa hal terbaik yang kamu dapatkan di sosial media?,00:07.0
388,Apa yang dimaksud dengan gender?,59:38.0
388,Apa yang dimaksud sawah tadah hujan?,44:01.0
394,Bagaimana ciri penyakit chikungunya?,14:20.0
394,Bagaimana menurutmu tentang kebijakan impor bawang putih untuk menstabilkan harga?,24:29.0
481,Bagaimana cara menghemat kuota?,18:13.0
380,Bagaimana tips dn trik menghafal Al-Qur'an dengan hafalan yang kuat?,58:33.0
388,Apa yang dimaksud penelitian korelatif?,51:51.0
388,Apa yang dimaksud dengan historiografi tradisional?,11:44.0
481,Apa manfaat buah sirsak?,19:31.0
394,Kamu lebih suka pengalaman saat di SD atau SMP?,34:09.0
388,"Apa yang dimaksud dengan mean, median, dan modus?",35:13.0
388,Apa yang dimaksud dengan perubahan sosial?,44:04.0
388,Apa yang dimaksud dengan masyarakat paguyuban?,47:17.0
615,Mengapa anak muda indonesia lebih menyukai kebudayaan luar dibandingkan menyukai kebudayaan tanah airnya sendiri?,56:54.0
617,Bagaimana cara memulai usaha agar tidak setengah matang?,52:55.0
394,Masihkah ada kecurangan dalam proses perekrutan CPNS/ ASN?,54:06.0
394,Olah raga apa yang cocok untuk penderita jantung?,16:26.0
481,Siapa saja tokoh politik yang menurut kalian kurang kompeten?,37:50.0
388,Kenapa penderita diabetes disarankan mengkonsumsi nasi jagung?,01:56.0
589,Menurut kalian mimpi itu bunga tidur atau pertanda?,09:22.0
589,Apa quote favorit kalian yang menginspirasi?,13:14.0
388,Timun termasuk buah ataukah sayuran?,56:54.0
388,Apakah paprika termasuk jenis cabai?,01:42.0
388,Sayuran apa yang cocok untuk dibuat jus?,07:05.0
388,Apa yang dimaksud dengan puisi?,10:50.0
388,Apa saja manfaat buah timun bagi kesehatan?,13:09.0
394,Apakah kamu masih suka buang sampah sembarangan?,25:59.0
481,Apa tempat wisata yang ingin kamu kunjungi di luar negeri?,13:43.0
414,Apa yang kalian lakukan jika kalian adalah tipe 'yang berorientasi terhadap penghasilan' daripada result kerja disaat sedang usia produktif ?,13:31.0
609,Apa gunanya pentil bagi cowo?,33:49.0
609,Berikan Contoh contoh negara yang kemungkinan menjadi negara adidaya,50:21.0
609,Apakah yang dimaksud dengan kamuflase?,54:59.0
615,Apa yang dimaksud dengan istilah hukum yang tajam kebawah tumpul ke atas?,42:08.0
615,"Apa yang kalian lakukan, jika MEA (masyarakat ekonomi asean)  mulai masuk ke indonesia dengan kondisi masyarakat yang masih belum mengerti akan hal tersebut?",56:04.0
394,Apakah setiap hujan disiang hari muncul pelangi?,05:42.0
394,benarkah bawang putih baik untuk kesehatan jantung?,44:29.0
394,Lebih suka tahu atau tempe?,51:41.0
394,Bagaimana cara memulai hari agar semangat?,03:04.0
481,Apa ciri-ciri terobsesi dengan seseorang?,37:11.0
529,Bagaimana cara kerja telepati,33:39.0
529,Mengapa flu menyebabkan pusing,34:38.0
388,Apa yang dimaksud dengan folkways?,46:33.0
388,Apa yang dimaksud dengan nilai moral?,47:31.0
388,Apa yang dimaksud dengan surfaktan?,48:43.0
388,Apa yang dimaksud dengan adat istiadat?,50:15.0
388,Apa yang dimaksud dengan peradaban?,51:13.0
380,Bagaimana tips menulis cerpen kisah pribadi dengan menarik?,09:21.0
380,Bagaimana cara mengirim tulisan di koran?,10:28.0
380,Bagaimana cara membuat slide presentasi keren di prezi atau emaze?,19:45.0
481,Bagaimana cara menangkal radikalisme?,36:01.0
380,Bagaimana cara mengatasi penyakit bipolar?,06:20.0
380,Apa itu sindrom bipolar?,16:40.0
481,Hal terniat apa yang pernah kamu lakukan,58:53.0
380,Siapakah Dante Aligheri dan bagaimana pemikirannya?,43:42.0
380,Bagaimana akhir dari zaman kegelapan di abad 12 ?,44:20.0
380,Apa saja faktor yang mempengaruhi kebangkitan ilmu pengetahuan di Eropa?,55:33.0
604,Apa hal yang harus dilakukan untuk mengurangi rasa kesal,25:41.0
394,Apa yang dimaksud Gelombang transversal?,34:29.0
394,Jika kencing mengandung darah berarti apa yang terjadi?,37:23.0
394,Apa itu massa jenis?,42:18.0
388,Apa perbedaan kebudayaan dengan peradaban?,50:02.0
394,apa beda IQ dengan ESQ?,55:09.0
394,Bagaimana cara menghentikan kecanduan game?,02:20.0
481,Apa cara efektif untuk menghilangkan rasa malas?,02:51.0
455,Cara mendekati cewek yang cuek?,15:00.0
455,Cara dapetin points dengan cepat caranya gmna?,15:59.0
455,Harga robertson pemain baru?,16:25.0
455,Cara dapetin hati cwe yang orang nya suka pendiem?,17:42.0
455,Sebutkan aplikasi penghasil uang?,18:58.0
394,Bagaimana cara kita memberi pengertian pada seorang anak agar tidak merasa iri pada kakak atau adiknya?,27:13.0
394,Penyembuhan mata merah yang alami memakai apa?,45:23.0
529,Apa bedanya asumsi dan hipotesis dalam proposal penelitian,56:11.0
380,Bagaimana cara yang efektif dalam belajar bahasa-bahasa asing?,36:10.0
380,Apa hubungan kebiasaan yang dilakukan hari ini adalah kita di masa depan?,36:52.0
380,Bagaimana cara memanfaatkan waktu dengan sebaik-baiknya?,37:31.0
380,Siapa itu Gadamer dan bagaimana pemikirannya?,37:59.0
394,Apa yang dimaksud deepmind?,49:54.0
388,Kenapa ketika mengupas bawang merah mata terasa pedih?,13:12.0
394,Apa perbedaan dehidrasi dan dehidrasi?,29:22.0
394,Apa perbedaan dehidrasi dan dehidrasi?,29:22.0
394,Apa fungsi analgesik?,33:20.0
618,Mengapa mengikhlaskan itu penting?,33:46.0
618,Mengapa diera sekarang masyarakat lebih tertarik pada perpustakaan digital?,34:57.0
388,Bagaimana caranya agar saat mengupas bawang merah mata tidak pedih?,38:36.0
394,Perlukah memberi antibiotik di setiap sakit?,54:28.0
388,Apa manfaat infused water?,02:59.0
388,Apa kelebihan dari pupuk organik?,13:42.0
394,Adakah pertolongan pertama yang ampuh untuk mengeluarkan serangga dari telinga?,46:09.0
388,Apa yang bisa kita lakukan untuk mengatasi dehidrasi?,01:19.0
481,Apa saja gejala kanker?,01:29.0
589,Perempuan tangguh itu yang seperti apa?,07:01.0
618,Apa hal yang bisa dilakukan agar perpustakaan konvensional lebih menarik?,14:39.0
618,Apa makna perpustakaan menurut kalian? Dan apa yang dibutuhkan masyarakat dari perpustakaan di era sekarang?,15:32.0
589,Apa yang kalian lihat dari seseorang ketika memilih pasangan?,33:01.0
589,Apa tanggapan kalian mengenai kasus pelecehan seksual di Universitas?,00:53.0
394,Masih ingat gak apa itu presipitasi?,31:53.0
394,Menurutmu mengapa nyamuk diciptakan?,33:34.0
394,Mengapa diabetes bisa menyebabkan komplikasi?,45:59.0
394,Bagaimana cara kamu untuk menghemat listrik?,47:11.0
394,Kapan waktu terbaik minum susu?,55:37.0
394,Bio solar itu apa?,56:00.0
380,Bagaimana membuat makalah yang berkualitas dan efisien?,03:06.0
618,Mengapa kehilangan terasa begitu berat?,14:02.0
394,"Ada cara terjitu gak, agar nasi tidak mudah badi?",48:46.0
388,Apa yang dimaksud dengan stomata?,49:53.0
388,Makanan apa yang harus dihindari oleh penderita kolesterol tinggi?,51:25.0
388,Apa yang menyebabkan seseorang mengalami dehidrasi?,52:00.0
388,Apakah makan nasi goreng bisa menyebabkan kolesterol naik?,09:22.0
388,Apa yang menyebabkan seseorang mengalami diabetes tipe 2?,09:52.0
588,Apa saja dalil yang menjelaskan pengharaman riba?,53:08.0
588,Apa saja penyebab terjadinya kerusakan pada sistem management perbankan?,53:49.0
588,Apa yang membuat kalian tertarik untuk menikmati wisata alam?,55:14.0
455,Apa itu singkatan dari Lakespra?,56:30.0
421,Apa saja upaya kalian untuk memiliki hidup sehat?,30:46.0
421,Mengapa Operasi Zebra ditakuti pengendara motor?,34:12.0
421,Bagaimana cara kalian membahagiakan orangtua?,35:28.0
455,Apa yang kamu ketahui tentang menara saida?,47:16.0
455,LDKS singkatan dari?,47:47.0
455,Menurut kalian Persija vs Persebaya menang mana?,48:25.0
455,Biar jadi anak hits kita harus melakukan apa?,48:53.0
329,Apakah kalian siap dengan Internet of Think,32:03.0
329,Apa yang membuat kita jauh lebih rentan terlukai saat memperbaiki/merancang rangkaian listrik DC dibanding AC,34:51.0
329,Apakah tanggapan kalian akan film The Sexy Killer?,36:16.0
329,Apa yang terjadi jika jumlah oksigen di dunia ini 2 kali lipat dari yang sekarang?,39:25.0
380,Apa yang kalian pahami tentang filsafat ilmu ?,05:08.0
380,Darimanakah sumber pengetahuan itu?,05:45.0
380,Apakah pengetahuan yang diperoleh manusia itu bersifat murni?,06:26.0
380,"Apakah pengetahuan yang diperoleh manusia itu bersifat murni, netral ataukah tidak terlepas dari asumsi-asumsi dan kepentingan?",07:40.0
380,Aakah kriteria itu untuk menentukan pengetahuan?,08:23.0
380,"Apakah kriteria itu bisa berlaku dan diterapkan ke semua bentuk pengetahuan yang berbeda, ataukah tidak?",09:21.0
380,"Apakah pengetahuan yang diperoleh manusia itu bersifat objektif dan absolut, ataukah sebaliknya, bersifat tentatif dan relatif?",11:58.0
380,Bagaimana perkembangan dan dinamika filsafat ilmu yang kalian pahami?,13:59.0
380,Apa saja problem dan isu-isu terkait dinamika filsafat ilmu?,14:38.0
481,Apa satu hal yang kamu pelajari hari ini?,17:59.0
529,Apa penyebab seseorang bisa korupsi,15:50.0
394,mengapa setelah hujan identik dengan suara nyanyian katak?(suasana desa),27:35.0
394,Apayang menyebabkan diare?,46:23.0
394,Pre eklamsia itu apa?,46:56.0
394,Bakteri escerichia coli itu apakah berbahaya?,48:28.0
394,Bagaimana menurutmu tentang artis yang hanya mencari sensasi?,49:45.0
394,Camilan sehat yang cocok musim hujan saat malam apa ya?,54:04.0
481,Film apa saja yang menimbulkan pertanyaan filosofis?,30:13.0
380,Bagaimana cara melatih kepekaan?,04:37.0
394,Apa yang harus kita lakukan untuk memulai sebuah penelitian?,08:15.0
529,Mengapa pada usia tua indera manusia mulai mengalami penurunan fungsi?,37:53.0
529,Faktor apa saja yang mendorong seseorang bertindak kriminal?,38:44.0
529,Apakah presiden harus mengeluarkan keppres hanya untuk memutuskan kewarganegaraan wni eks isis?,09:11.0
529,Mengapa seseorang bisa mengalami syndrome,34:48.0
394,Di musim penghujan ini kamu sudah menanam sesuatu?,39:58.0
529,Apa pelajaran yang dapat kita ambil dari kasus pemulangan wni eks isis?,45:07.0
529,Mengapa perut terasa nyeri saat pms,52:48.0
589,Kenapa sih orang melakukan hate speech?,17:12.0
394,Jika saya memiliki ruangan ukuran 4 x 5 meter dan ingin dipasang keramiknukuran 60 x 60 maka saya harus beli berapa dos?,33:02.0
